id,prec,tem,ws,wd,hum,press,pm2_5
1100142426,0,13.68,1.72,144.92,82.92,724.53,13.3
1100152107,0,20.21,2.26,106.92,42.74,720.73,8.73
1100117616,0,13.52,1.31,136.1,92.33,724.84,16.89
1100171728,0,16.99,1.57,9.8,45.24,725.39,11.21
1100147751,0,15.24,2.3,22.08,60.87,725,12.77
1100116498,0,18.04,3.44,3.56,49.92,724.09,17.73
1100139305,0,12.37,1.43,183.21,85.45,727.55,26.7
1100130079,0,11.81,3.39,191.77,44.06,726.22,3.19
1100135944,0,19.5,2.14,90.72,43.14,724.62,5.23
1100129582,0,12.54,2.31,196.71,55.85,726.19,3.31
1100162165,0,12.12,1.05,183.9,90.37,726.8,6.79
1100161239,0,12.38,1.03,289.8,66.73,724.4,10.64
1100136229,0,17.83,1.37,122.11,47.42,724.71,13.53
1100153310,0,12.32,1.02,332.76,79.77,722.51,12.86
1100144132,0,13.31,1.93,197.77,73.86,727.84,48.56
1100149665,0,11.3,1.17,136.08,90.77,727.65,16.9
1100146835,0,18.6,2.5,28.32,43.29,723.31,10.1
1100165826,0.1,11.61,0.7,306.1,91.48,726.32,29.42
1100130868,0,10.87,1.22,188.54,90.88,725.1,32.86
1100163426,0,12.63,1.65,179.6,60.05,726.7,10.74
1100155074,0,20.19,1.88,85.8,30.15,720.55,6.61
1100155078,0,14.58,0.34,214.08,59.45,722.1,22.43
1100168727,0,20.96,3.02,14.8,47.69,725.44,9.44
1100153068,0,14.32,1.69,130.8,80.6,721.22,19.84
1100120103,0,13.12,0.94,148.52,80.6,727.89,20.84
1100145698,0,12.27,2.07,209.18,61.31,726.07,3.95
110016078,0,19.01,3.75,18.1,46.91,724.42,12.11
1100122114,0,11.16,2.92,208.88,39.77,726.18,10.84
1100150854,0,16.13,3.26,13.2,64.07,724.47,26.84
1100166172,0,12.25,0.84,11.3,91.14,725.54,25.62
1100124689,0,13.35,1.95,52.81,78.48,724.33,13.22
1100145784,0,16.81,2.06,135.04,41.72,725.62,8.23
1100168603,0,14.93,1.5,135.1,84.21,727.53,37.13
1100154830,0,18.63,2.87,135.36,36.67,723.24,1.68
1100122208,0,10.77,0.61,165.85,90.65,726.02,26.21
1100170101,0,15.62,2.56,172.3,63.5,726.8,20.41
1100153364,0,11.44,0.91,187.56,93.57,721.1,21.07
1100148309,0,11.3,0.87,312.6,83.18,726.18,25.43
1100117105,0,11.33,0.9,311.06,73.9,724.53,21.34
1100156398,0,11.13,0.79,251.64,70.48,722.22,4.81
1100152185,0,13.99,1.94,126.12,63.22,723.42,13.9
1100148395,0,11.96,1.79,156.48,89.03,726,14.48
11001648,0,11.66,1.69,357.16,88.67,726.96,13.84
1100128627,0,10.65,1.21,122.21,94.19,727.13,25.73
1100131325,0,12.14,1.5,165.59,82.9,725.25,16.22
1100132635,0,16.64,1.68,66.09,54.43,726.18,14.91
1100166213,0.1,12.12,0.91,137.4,97.79,725.6,11.82
1100171309,0,11.49,1.42,173.1,94.63,727.97,20.03
1100136810,0,12.41,0.83,302.97,80.95,726.33,19.11
1100123094,0,18.93,2.37,16.58,45.91,726.11,31.93
1100129337,0,14.42,1.45,0,61.59,724.87,16.14
1100139144,0,10.51,1.75,197.54,78.92,726.09,11.42
1100132318,0,19.12,2.22,11.81,40.3,724.92,11.41
1100161750,5,13.65,2.55,199.6,83.49,724.44,34.73
1100166872,0,20.86,2.73,121.5,35.37,724.4,2.73
1100120842,0,15.41,2.18,19.82,61.98,724.71,14.89
1100164119,0,12.56,1.05,273.6,64.31,724.4,16.44
110012688,0,9.92,1.21,218.07,89.57,727.35,10.91
1100129550,0,13.32,1.04,345.71,72.03,726.1,18.4
1100130359,0,20.05,2.27,0,31.42,724.53,10.1
110017378,0,16.82,3.09,183.42,62.66,723.73,32.51
1100113016,0,13.04,2.79,217.61,54.05,724.74,1.06
1100113569,0,15.48,1.12,60.06,62.32,726.23,36.5
1100157165,0,14.07,1.05,140.76,76.41,725.41,34.71
1100116383,0,19.05,2.16,27.15,48.11,727.01,8.52
1100123619,0,10.52,0.71,114.2,89.73,726.17,10.89
1100150198,0,13.18,1.18,147.36,62.1,726.58,66.24
1100135366,0.5,11.32,1.51,179.37,95.33,727.84,15.71
1100129752,0,16.74,2.38,178.94,47.78,726.89,4.13
110014220,0,19,2.89,19.46,46.33,726.56,2.5
110013754,0,11.5,1.64,207.53,80.25,728.54,14.03
1100119142,0,16.33,1.66,27.58,66.36,724.59,19.16
1100118841,0,12.58,0.79,298.71,93.92,727.84,16.11
1100160178,0,13.42,0.96,148.8,89.25,723.38,18.45
1100146457,0,13.63,1.74,78.72,64.34,727.71,12.33
1100155224,0,11.91,3.16,211.08,53,721.66,4.44
1100139312,0,10.47,0.89,299.14,73.41,726.18,14.5
1100148533,0,19.92,3.13,72.72,41.33,725.11,14.76
110014291,0,15.93,2.64,15.27,57.95,725.39,6.09
1100171436,0,17.25,3.37,184.2,45.15,725.54,11.42
1100136586,0,19.82,2.13,73.58,41.89,724.18,9.07
1100167788,0,12.26,1.01,159.4,90.62,726.97,24.74
1100130841,0,12.02,0.89,83.39,97.22,726.11,24.61
1100132700,0,11.37,0.92,190.3,88.83,725.43,18.15
11001166,0,10.23,0.9,209.44,93.64,725.69,12.68
1100161949,0,11.55,1.04,137.8,94.33,726.83,20.72
1100162823,0,15.94,1.26,132.7,59.83,724.4,8.55
1100127528,0,20.15,4.06,0,45.67,723.94,13.3
1100170089,0,13.88,1.52,157.4,88.22,726.59,22.35
1100169454,0,14.69,0.92,83.1,80.78,725.6,36.57
1100127559,0,13.58,1.2,76.06,78.88,726.18,8.37
1100114232,0,15.47,3.17,198.38,55.97,727.83,7.62
1100128716,0,17.82,3.68,0,52.46,724.48,18.18
1100133922,0,10.17,1.47,158.51,96.82,726.2,21.33
1100126934,0,10.12,1.07,105.05,98.16,726.31,3.88
1100161845,0,17.76,2.07,174.2,53.83,724.4,13.18
1100150996,0,15.3,2.84,132.6,70.33,724.46,29.47
110012962,0.1,17.3,1.73,158.98,53.96,726.59,13.87
1100118651,0,11.02,0.57,146.47,90.73,727.81,1.87
1100129279,0,17.53,2.84,152.33,41.25,726.2,2.28
1100152593,0,13.25,1.74,175.8,91.85,723.5,23.42
1100142969,0,17.89,1.89,39.74,49.87,724.53,19.55
1100162423,0,15.31,2.12,180.7,47.67,724.97,5.45
1100123352,0.1,10.36,1.06,182.28,87.31,725.95,12.69
1100113437,0,14.49,2.82,4.7,59.3,725.82,27.58
1100120113,0,11.19,0.77,246.4,87.21,727.63,19.05
1100162843,0,17.35,2.91,8.8,56.22,724.4,11.37
1100167702,0,12.7,1.31,104.4,95.26,728.96,34.08
110014847,0,9.1,1.5,138.5,92.62,726.11,22.33
1100114465,0,12.59,3.32,199.33,41.48,725.09,4.93
1100135945,0,17.98,2.85,16.55,56.01,724.53,13.7
1100148259,0,11.3,1.36,188.28,92.8,726.18,34.82
1100167150,0,15.02,2.99,197.1,60.52,725.76,6.47
1100132676,0,9.42,1.02,306.39,87.96,724.61,16.27
1100142700,0.1,11.59,0.82,35.65,88.52,726.18,14.56
1100149850,0,19.41,3.24,125.88,42.87,724.4,14.42
1100164937,0,18.03,2.68,357.4,51.87,725.01,45.65
1100120312,0,13.11,2.61,201.17,58.12,726.21,1.39
1100166893,0,18.98,2.13,144.6,40.76,724.4,16.84
1100121483,0,16.99,3.03,174.76,38.52,726.06,26.54
1100137481,0,12.71,2.56,215.23,60.03,726.18,5.81
1100172404,0,13.38,2.57,194.1,56.98,726.8,6.93
1100119914,0,12.24,2.29,197.36,66.53,727.84,24.41
1100116583,0,17.36,1.37,52.59,56.72,726.76,40.46
1100131430,0,13.85,2.03,0,68.64,724.59,13.55
11001357,0,9.74,1.19,148.72,96.24,725.06,9.49
1100137602,0,14.76,2.62,179.6,37.89,726.2,6.1
1100159895,0,12.06,0.82,192.8,92.31,726.32,10.31
1100127305,0,11.37,0.74,358.46,94.47,726.2,23.39
1100139514,0,17.59,3.33,24.19,53.16,723.14,22.68
1100156288,0,17.56,3.72,107.64,36.85,721.09,18.92
1100139885,0,19.03,1.99,111.95,36.82,726.18,6.17
1100118348,0,10.81,0.8,287.96,85.63,726.18,8.14
1100165061,0,19,2.98,141.7,36.51,724.4,3.11
1100156966,0,11.96,0.95,182.4,94.97,722.84,37.91
1100132265,0,9.89,1.44,170.53,93.23,725.69,18.62
1100151897,0,14.94,1.96,69,60.79,722.17,12.5
110017158,0,11.74,1.28,126.48,89.77,727.1,20.59
110015392,0,11.25,2.57,183.07,61.44,727.77,19.88
1100140765,0,19.97,3.9,21.96,43.94,722.74,9.55
1100147463,0,21.8,2.84,124.32,22.19,723.01,31.72
1100169390,0,17.47,2.6,51.5,59.16,726.09,36.5
1100162651,0,16.11,4.63,172.2,42.32,725.88,4.39
1100167301,0,20.08,3.12,0.9,50.13,724,19.36
110019005,0,11.04,0.12,155.11,89.07,726.18,31.5
1100150083,0,16.05,1.5,93.72,71.52,726.26,38.09
1100134308,0,18.05,2.3,177.95,43.32,726.2,4.73
1100130560,0,10.67,0.74,260.47,91.6,726.26,22.04
1100161508,0,12.91,1,310.4,68.62,725.6,12.66
1100158625,0,20.22,3.17,81.2,32.07,720.55,9.39
1100137696,0,12.75,2.82,211.04,52.43,724.96,3.2
1100152240,0,9.4,0.92,268.08,78.91,721.21,7.77
1100117762,0,11.81,0.65,343.67,87.38,727.82,15.34
1100140689,0,7.41,0.76,286.24,81.94,726.18,10.31
1100171846,0,18.88,2.58,93,38.33,726.08,8.18
1100147530,0,20.13,3.04,188.16,31.06,725.87,6.72
1100119028,0,12.67,1.17,332.91,94.62,727.39,20.4
1100149257,0,12.11,1.32,126.24,94.38,727.18,21.79
1100146725,0,11.79,1.07,338.76,67.89,726.18,9.99
110013537,0,12.5,1.99,93.08,81.4,726.52,23.24
1100149656,0,19.22,2.32,89.04,49.86,726.04,24.72
1100166252,7,17.21,1.77,10.4,63.41,723.2,9.52
1100153558,0,10.98,0.65,190.92,92.85,719.66,20.66
1100111975,0,15.44,3.05,191.06,55.24,728.8,4.41
1100124995,0,11.71,1.63,124.95,95.95,726.2,13.38
1100156544,0.4,10.87,1.76,192.84,84.91,724.93,2.18
1100172021,0,13.99,1.54,185.7,77.13,725.4,4.62
1100155572,0,20.26,3.82,101.64,33.19,720.33,7.16
1100148402,0,10.01,1.25,129.12,96.06,726.33,10.97
1100135182,0,10.67,0.91,175.81,97.21,726.14,9.59
1100161850,0,13.01,1.63,41.4,89.19,727.46,12.87
110017490,0.1,17.1,2.38,31.33,64.61,724.38,23.61
1100121218,0,16.64,3.5,125.26,41.68,727.11,8.63
1100152438,0,19.5,2.23,114.72,44.28,722.35,8.53
1100172545,0,14.02,1.15,260.1,54.15,725.6,6.26
1100112545,0,11.86,0.85,334.01,67.66,725.98,8.42
1100165171,0,11.05,0.6,269.9,91.52,725.6,30.12
1100136833,0,12.16,0.99,309.57,68.24,727.84,14
1100155429,0,17.64,3.56,174.6,46.81,719.97,21.35
1100124444,0,15.78,1.89,74.42,67.78,726.04,14.8
1100116737,0,10.39,0.93,164.9,93.05,724.6,22.29
1100134909,0,16.95,2.91,17.15,62.24,722.87,22.97
1100166756,0,20.57,2.05,39.7,39.37,722,15.39
1100149189,0,11.84,0.78,227.88,89.68,726.18,35.84
1100119353,0,18.73,3.64,218.76,51.67,724.38,15.25
1100114398,0,19.18,4.76,154.32,33.63,724.58,6.56
1100133692,0,12.83,1.84,6.73,68.15,726.16,3.07
1100160240,0,16.11,1.66,85.5,71.93,725.26,33.7
1100166241,0,11.52,0.78,202.5,97.42,724.4,17.89
1100124293,0.3,9.13,1.12,162.28,98.69,724.64,0.31
1100152434,0,11.82,0.59,293.64,91.09,721.32,9.62
110013448,0,8.07,0.83,349.78,79.75,725.32,18.87
1100113980,0,15,2.6,175.12,38.46,726.13,18.59
1100143555,0,11.38,0.84,187.91,95.11,727.44,21.64
1100113553,0,16.12,2.54,2.92,58.9,722.96,23.12
1100114759,0,18.77,4.15,118.24,35.2,724.71,4.71
1100167677,0,17.33,3.31,195.5,48.14,726.8,11.75
1100117228,0,16.28,2.19,161.08,61.85,726.18,24.31
1100141473,0,11.76,1.13,159.32,93.31,726.14,21.97
1100158300,0,13.54,1.69,211.32,47.56,722.99,10.94
1100112946,0,12.15,1.35,221.41,75.87,726.18,24.38
1100111495,0,15.72,2.92,6.3,63.09,725.17,21.09
1100168186,0,16.27,1.01,292.2,56.94,724.03,15.92
1100168593,0,13.71,0.89,149,92.41,726.78,13.69
1100139573,0.8,10.65,1.2,174.49,96.84,725.42,7.76
110019412,0,15.74,1.57,358.08,60.89,725.66,17.77
1100123474,0,12.41,1.78,151.25,88.94,727.78,24.29
1100147236,0,11.31,1.18,121.68,90.41,726.18,32.22
11001449,0,9.88,1.58,100.91,94.38,725.52,9.88
1100124765,0,11.43,1.05,165.57,96,724.58,13.69
110017344,0,9.87,0.43,174.1,88.18,725.29,12.52
110014733,0,10.99,1.26,192.82,65.65,726.74,0.92
1100157502,0,18.4,2,90.48,48.62,723.06,10.76
1100128500,0,19.46,2.59,12.9,40.69,724.64,8.97
1100128903,0.1,18.5,3.53,120.36,35.01,724.53,10.31
1100113070,0,13.54,3.9,194.6,50.82,726.19,0.26
1100117253,0,15.72,2.55,175.34,62.57,726.14,35.29
1100142752,0,20.46,2.25,175.34,43.61,727.77,11.4
1100131806,0,11.96,1,151.98,74,726.18,19.59
1100130784,0,15.36,2.73,358.72,71.49,724.53,1.77
1100145291,0,13.29,2,359.08,68.64,726.24,7.6
1100120121,0,10.52,0.75,224.46,89.97,726.87,26.59
1100164684,0,13.02,1.26,185.2,91.48,725.74,36.06
1100171878,0,14.12,1.23,74.9,64.23,725.51,15.09
1100151803,0,17.82,3.35,131.04,56.84,720.81,10.35
110019984,0,18.36,2.57,50.42,55.96,726.88,16.62
1100172065,0,19.53,2.38,90.6,34.77,723.2,4.04
1100111555,0,10.14,0.98,119.61,91.8,727.07,12.52
110013267,0.6,10.06,1.28,150.21,92.19,726.96,24.9
1100142159,0,11.55,1.31,197.25,93.61,725.68,10.65
1100158793,0,19.89,3.29,354.1,45.7,720.74,25.16
1100166869,0,18.02,2.49,162.5,43.79,725.6,13.88
1100154342,0,13.51,1.57,230.16,52.37,722.77,7.05
1100149292,0,12.1,1.16,115.8,88.35,727.84,12.77
1100120601,0,17.59,2.24,122.83,59.96,726.19,28.31
1100171623,0,13.11,1.64,214.4,58.21,725.6,6.7
1100141772,0,14.17,1.53,58.08,78.76,726.19,6.36
1100141739,0,17.97,2.1,92.86,56.05,725.28,28.36
110018435,0,10.13,1.11,159.45,98.35,727.5,20.95
1100135106,0,11.15,0.77,337.66,90.09,726.76,24.06
1100149852,0,16.16,2.38,20.28,53.36,724.55,21.44
1100146623,0,14.27,1.1,216.84,75.28,724.95,16.83
1100167033,0,20.24,2.41,161.8,35.24,724.41,6.36
1100167551,0,13.23,1.1,111.8,91.55,727.69,0.42
1100149009,0,18.05,2.04,155.76,50.83,724.47,16.49
1100117740,0,14.11,1.21,105.42,78.12,727.88,23.26
1100125170,0,12.49,1.14,102.72,70.49,725.31,31.51
1100151462,2.2,10.57,1.26,73.2,96.96,727.45,7.46
1100137556,0,17.8,2.32,176.38,38.09,726.18,11.97
1100146449,0,18.65,2.48,125.64,38.64,726.15,5.46
1100129928,0,17.04,2.11,58.28,39.56,726.11,15.73
1100161766,0,17.81,1.74,170.6,59.59,727.99,18.69
110019243,0,11.62,1.33,183,92.66,726.22,24.89
1100117803,0,11.43,1.04,354.57,79.5,726.18,18.2
1100138415,0,17.43,3.95,114.61,37.99,726.82,8.57
1100126652,0,11.97,1.05,42.64,83.29,727.66,34.26
1100159197,0,17.15,2.98,359.6,60.7,720.75,12.84
1100112615,0,10.53,0.9,275.81,76.63,726.19,11.72
1100113451,0,15.85,1.86,138.83,48.5,726.18,33.02
1100145168,0,15.73,2.93,4.61,58.41,726.18,11.99
1100120609,0,11.2,1.36,153.3,96.49,726.94,10.66
1100134857,0,19.03,2.21,59.4,54.5,726.1,18.28
1100118768,0,13.23,1.02,352.16,90.47,727.8,22.7
1100115009,0.1,10.12,1.49,124.69,96.19,725.11,27.73
1100142545,0,17.13,3.11,15.51,60.41,724.47,12.49
1100167563,0,20.52,2.57,13.9,40.75,725.19,26.98
1100125968,1.5,9.6,0.94,183.08,96.52,726.18,4.01
1100166651,0,13.07,3.14,195.5,53.11,725.56,13.01
1100171880,0,13.56,1.03,337.5,70.06,726.8,15.91
1100119162,0,17.19,3.55,204.08,61.05,724.45,18.14
1100120580,0,16.64,2.4,349.75,60.44,724.53,14.5
110019703,0,9.77,0.67,11.5,91.65,726.78,16.21
1100115542,0,16.67,1.76,85.78,55.87,725.71,32.56
1100127262,0,16.28,1.67,54.21,69.18,726.95,49.58
1100170798,0,14.69,2.14,181,54.2,726.73,12.56
1100134604,0,12.28,0.8,171.18,82.01,727.59,17.56
1100121328,0,11.08,2.75,208.16,62.77,726.2,4.86
1100125,0,10.5,2.09,95.53,95.86,725.84,3.99
1100114862,0,11.25,1.1,117.54,90.05,726.32,14.9
1100111331,0,19.95,2.07,34.93,46.33,725.23,7.85
1100150659,0,21.87,2.12,136.56,32.71,724.53,59.23
1100172453,0,11.93,1.43,249.1,56.61,725.74,7.4
1100128326,0,14.4,4.36,200.31,53.08,725.86,2.37
1100153497,0,16.18,2.69,129.24,67.4,719.44,15.98
1100139048,0,12.16,2.24,219.31,61.31,724.53,11.22
1100162770,0,15.56,2.76,184.2,49.31,725.74,10.69
1100168420,0,17.6,1.65,58.4,67.52,725.6,39.16
1100162122,0,10.83,0.87,180.7,84.25,725.6,15.37
110013945,0,11.46,3.11,215.91,72.8,728.67,14.96
1100163324,0,16.05,2.68,160.4,45.33,724.4,16.94
1100149013,0,13.96,2.48,138.12,65.34,724.47,21.76
1100118241,1.4,14.19,2.46,154.07,86.61,725.41,23.35
1100167500,0,14.44,1.32,61.1,82.8,726.8,23.67
1100136465,0,19.41,2.27,116.44,39.64,726.2,5.14
1100156305,0,17.36,3.89,118.32,33.84,723.47,10.86
1100167389,0,11.9,0.9,111,99.54,726.8,13.46
1100152981,0.3,10.39,0.66,168.24,96.6,721.84,4.76
1100160663,0,11.14,0.71,277.7,84.35,727.38,6.77
110013603,0,19.97,2.06,169.44,42.69,726.87,0.53
110013120,0.1,10.29,1.42,163.3,94.34,726.96,11.4
1100116505,0,12.11,1.49,139.71,85.3,726.19,6.82
1100139670,0,13.25,1.03,123.43,81.61,727.84,46.93
1100114756,0,19.53,3.16,97.74,35.23,726.3,4.9
110017720,0,12.62,1.9,189.11,86.89,726.66,19.29
1100154599,0,15.19,1.75,133.68,47.36,723.08,8.07
1100116708,0,13.59,1.13,217.25,74.49,724.32,24.89
1100157255,0,11.18,1.11,204,91.65,725.39,13.59
1100172560,0,19.85,4.38,126.8,34.12,724.4,10.48
1100156437,0,11.24,1.44,159.24,93.12,723.4,19.38
1100126714,0,12.32,0.94,177.6,90.8,727.81,21.19
1100149603,0,11.61,0.94,189.6,89.59,726.18,22.57
1100155177,0,11.03,0.74,304.32,71.17,722.45,4.2
1100168870,0,18.67,2.27,77.3,57.84,726.8,30.42
1100159942,0.8,12.32,1.19,105.8,97.15,724.72,4.95
110019877,0,12.12,1.62,148.96,89.17,725.32,17.41
1100151995,0,12.73,1.66,179.4,88.99,722.87,16.43
1100143304,0,15.07,2.28,66.86,72.69,725.16,16.68
1100129306,0,19.65,3.93,98.23,34.39,725.72,3.06
1100140858,0,17.03,1.46,48.71,51.41,725.86,26.25
1100114747,0,11.77,0.77,342.43,67.53,726.2,21.67
1100116565,0,17.74,3.31,4.1,50.23,724.6,6.5
1100164607,0,20.57,3.24,353.1,38.48,723.67,9.7
1100138420,0,17.82,3.64,137.12,37,724.53,2.82
110018095,0,14.62,1.49,37.95,71.59,728.6,36.7
1100170768,0.1,12.6,1.47,13.3,88.03,727.99,49.69
1100122001,0,20.81,3.28,49.58,35.29,724.48,3.45
1100171496,0,11.09,1.24,173.1,95.59,728.01,20.28
1100159554,0,17.99,1.78,35.8,54.52,722.24,9.57
1100126689,0.5,12.79,1.02,271.84,83.9,726.18,21.13
110013168,0,9,0.95,133.04,97.89,727.09,4.68
1100117691,0,12.68,1.81,209.05,84.28,726.18,16.14
1100147978,0,13.52,1.45,133.44,83.68,727.84,40.28
1100110867,0,10.71,1.32,163.05,91.28,726.96,24.36
1100114081,0,12.13,1.42,9.51,59.15,727.75,4.53
1100172153,0,14.38,1.3,177.8,58.28,725.66,32.1
1100166132,0,19.67,2.41,7.4,45.52,722.62,4.42
1100110037,0,11.48,1.8,167.84,91.25,724.94,21.18
110012642,0,10.56,1.12,141.79,95.24,728.22,11.96
1100131057,0,10.68,1.04,137.51,92.66,725.33,10.96
1100138524,0,10.86,3.69,231.07,46.66,725.73,7.05
1100128434,0,13.53,1.59,0,69.53,726.18,17.43
1100157254,0,11.2,1.3,110.88,95.77,725.78,23.7
1100112423,0,18.78,1.76,110.88,39.07,725.28,5.02
1100115464,0,16.46,2.46,80.19,57.85,723.74,23.49
1100133261,1.3,12.7,1.73,160.08,90.37,724.3,15.18
1100116509,0,10.57,0.84,352.62,86.08,724.74,8.86
1100126833,0,11.56,0.66,320.23,85.73,727.82,30.3
1100141794,0,15.36,1.99,7.11,64.21,724.83,17.36
1100115424,0,13.13,1.29,177.89,64.43,725.93,53.43
1100121941,0,11.13,0.87,318.82,72.88,726.18,36.21
1100171613,0,16.5,2.32,167.2,44.91,725.6,11.25
11001142,0,9.63,0.75,216.22,87.9,725.33,8.32
1100120087,0,10.56,1.39,112.87,97.6,727.44,13.74
1100161020,0,12.15,0.82,231.3,95.77,726.22,10.55
1100140506,0,11.44,1.72,40.16,85.32,725.22,25.39
110012388,0,12.64,1.96,170.58,76.73,727.02,16.18
1100118243,0,14.92,1.35,17.08,76.86,725.41,15.12
1100133752,0,11.09,0.72,43.01,86.95,726.82,14.84
1100119438,0,14.37,1.29,132.57,84,726.63,14.22
1100114618,0.3,19.18,2.42,172.59,42.31,723.93,18.29
1100122447,0,17.36,1.64,34.37,51.99,727.79,35.99
110012794,0,12.63,2.1,188.56,59.44,725.32,43.92
1100157664,0,10.67,0.92,169.2,94.99,723.92,19.04
1100123782,8,11.48,1.57,222.14,93.94,724.53,16.73
1100135054,4.3,11.73,1.22,137.6,97.25,726.08,14.92
1100120053,0,9.7,0.9,309.78,89.78,726.6,20.91
1100157880,0,20.8,1.95,73.44,39.91,723.14,20.81
1100151617,0,12.04,2.21,228.84,82.25,722.43,10.05
1100162788,0,12.48,2.17,210,56.12,724.4,11.35
1100155610,0,11.28,3.42,209.4,46.48,721.24,6
1100158277,0,11.34,1.43,213.72,54.86,722.31,16.88
1100128998,0,16.19,2.06,123.11,47,726.15,8.37
1100120019,0,13.27,1.31,184.2,80.69,726.56,18.32
1100145975,0,18.61,2.99,159.24,37.95,724.53,2.62
1100124015,0,18.79,1.75,132.13,41.54,725.97,26.78
1100159985,0,14.89,1.87,44.5,73.91,723.18,30.88
1100159167,0,13.33,1.22,124.7,77.93,722.33,46.28
1100126782,0,12.05,0.83,83.23,88.68,726.18,20.91
1100148861,0,10.09,0.78,310.56,88.45,726.16,9.75
1100123655,0,8.73,0.86,219.54,92.58,724.68,32.93
1100143452,0,14.61,2.01,31.12,70.96,727.78,10.63
1100171018,0,15.5,1.62,48.9,55.58,726.82,8.18
1100158476,0,14.82,2.05,173.64,55.63,723.72,44.25
1100115354,0,19.79,1.71,187.65,42.01,724.13,14.58
1100125623,0,18.33,3.5,13.72,51.76,724.53,10.62
110019494,0,10.71,0.9,134.55,91.08,727.34,2.24
1100149639,0,12.5,1.37,145.56,90.44,725.91,19.29
1100165891,0,18.62,2.66,4.2,46.76,724.49,12.12
1100123515,0,12.34,1.45,136.57,79.44,727.9,53.78
1100123195,0,15.94,2.13,25.14,62.31,724.53,22.59
1100121651,0,11.71,1.01,313.87,60.77,726.88,6.2
1100133969,0,10.07,1.03,176.26,93.67,725.58,10.69
1100148326,0,12.77,1.28,179.04,90.19,727.39,19.66
1100144961,0,13.12,2.4,206.45,58.63,727.45,14.18
11001453,0,12.04,1.8,82.36,83.28,726.96,46.57
1100122600,0,15.15,1.32,1.75,57.74,727.05,20.32
1100125503,0,17.07,2.31,1.2,57.58,723.32,20.05
110014010,0,14.73,2.24,8.7,68.63,726.53,13.11
1100143486,0,11.75,1.47,200.28,81.08,727.78,53.39
110019096,0,18.53,1.74,140.7,49.33,727.47,12.89
1100129969,0,17,1.31,2.59,48.99,727.88,7.69
1100139497,0,11.41,1.05,229.79,87.94,727.04,17.97
1100110415,0,13.71,1.11,10.05,72.19,726.96,23.55
1100124610,0,16.7,2.47,55.97,60.63,724.74,6.24
1100154879,0,20.09,1.5,132.24,32.93,721.89,13.51
1100119224,0,15.1,3.14,5.94,48.06,727.38,11.07
110018815,1.1,9.48,0.08,106.46,97.58,726.96,8.14
1100121696,2.3,11.46,1.43,4.38,93.51,726.2,25.41
110014575,0,19.07,3.16,124.58,39.4,726.97,4.6
1100157249,0,12.59,1.11,195,90.56,725.11,16.79
1100130892,0,11.8,0.69,63.78,96.33,725.74,14.38
1100119209,0,19.96,2.46,248.1,41.52,724.09,11.41
1100120311,0,12.48,2.33,207.48,61.41,726.18,5.81
110012899,0,12.17,0.86,15.48,81.14,728.61,9.07
1100134873,0,8.66,0.72,277.11,92.47,725.8,12.03
110017512,0,10.09,0.86,216.27,84.3,727.72,26.11
1100146264,0,14.18,2.53,163.44,42.46,864.2,16.23
1100119424,0,15.2,1.68,69.25,76.9,724.6,28.94
1100128988,0,9.69,0.99,139.79,92.91,726.18,9.18
11001907,0,13.04,1.28,156.96,83.23,724.98,25.01
1100159652,2.8,12.61,2.11,147.1,96.56,721.86,15.83
1100162407,0,11.99,0.84,330.7,70.76,724.49,12.53
1100134303,0,11.25,0.91,271.14,75.68,724.58,6.33
110012658,3.3,10.8,2.26,198.09,92.8,725.27,19.01
1100152579,0,15.87,2.35,190.92,52.52,723.15,43.83
1100159965,3.7,11.76,1.35,309,97.07,725.12,13.36
110015447,0,17.64,2.3,136.79,55.1,723.28,20.43
1100136567,0,16.13,2.08,178.93,43.54,724.58,12.83
1100131181,0,11.05,0.94,168.15,68.41,728.57,49.23
110012724,0,15.02,1.84,162.62,69.37,727.9,19.69
1100158255,0,11.54,0.79,203.16,88.59,722.46,14.13
1100117562,0,20.57,1.81,26.48,47.66,724.29,5.96
1100142744,0,12.49,0.91,132.97,89.37,726.1,19.05
1100160509,0,18,2.92,15.2,53.96,721.99,18.18
1100161585,0,19.67,2.13,89.6,42.2,723.64,12.96
1100129749,0,12.11,1.38,176.33,65.29,726.04,17.16
1100132865,0,11.13,1.12,183.6,99.35,726.18,4.63
11001488,0.4,13.83,3.6,275.05,79.21,724.47,23.41
1100165562,0,17.35,2.91,0,53.79,724.4,20.53
1100127450,0,17.38,1.6,170.4,56.11,726.18,37.57
1100137823,0,18.58,2.09,21.96,35.99,725.06,12.34
1100123073,0,19.01,3.28,146.88,48.1,723.56,13.81
1100169359,0,11.53,0.76,314.6,89.17,726.8,12.98
1100133503,0,11.28,1.1,112.87,96.15,726.22,8.49
110019457,0,14.71,1.36,46.64,74.2,727.13,15.77
1100120318,0,17.75,3.31,176.1,43.28,727.23,2.83
1100123167,0,14.68,1.59,180.64,66.18,727.6,21.74
1100152738,0,12.89,0.75,279.84,90.36,722.97,15.36
1100144319,0,10.54,1.24,216.94,84.66,727.84,4.08
1100138135,0,14.29,1.68,155.74,50.84,725.95,15.12
110016507,0,12.21,1.05,83.98,79.71,728.02,16.16
1100133731,0,11.09,0.97,173.32,91.18,724.99,14.36
1100128382,0,16.7,2.88,13.8,49.72,724.53,5.11
